transaction_id,transaction_amount_usd,transaction_hour,day_of_week,device_type,merchant_category,channel,country,customer_tenure_months,prev_transactions_7d,previous_fraud_count,location_risk_score,is_international,distance_from_home_km,fraud
1773,87.04,14,2,ios,grocery,wallet,EC,36,7,0,0.141,0,21.0,0
1774,960.5,5,5,android,electronics,card_present,EC,42,14,0,0.421,0,52.02,0
1775,600.75,6,6,ios,fuel,card_present,ES,87,8,0,0.413,0,33.94,0
1776,311.1,5,5,web,travel,card_present,ES,14,12,0,0.226,0,4.87,0
1777,83.52,10,6,ios,services,card_present,ES,112,16,0,0.338,0,1.58,0
1778,290.36,2,0,ios,grocery,ecommerce,EC,15,12,0,0.113,0,17.55,0
1779,100.03,12,4,web,electronics,card_present,EC,78,10,0,0.279,0,21.63,1
1780,790.34,3,6,ios,restaurant,card_present,CO,0,11,0,0.523,0,0.31,0
1781,468.69,12,3,android,fashion,card_present,EC,99,9,0,0.527,0,27.31,0
1782,264.79,15,6,ios,fashion,card_present,EC,84,10,0,0.488,0,30.66,0
1783,34.93,4,2,ios,restaurant,ecommerce,EC,101,11,0,0.523,0,2.8,0
1784,111.7,2,6,web,pharmacy,ecommerce,EC,112,16,0,0.525,0,52.01,0
1785,425.3,19,6,web,fashion,ecommerce,EC,100,16,0,0.234,0,38.12,0
1786,647.35,17,4,web,grocery,wallet,EC,75,18,0,0.411,0,7.22,0
1787,595.81,6,4,ios,pharmacy,card_present,EC,101,19,0,0.546,0,19.9,0
1788,68.65,21,3,android,fuel,ecommerce,EC,11,13,0,0.102,0,26.86,0
1789,312.26,5,2,ios,travel,card_present,US,78,13,0,0.101,0,0.75,1
1790,552.8,22,3,android,restaurant,ecommerce,EC,119,13,1,0.091,0,4.0,0
1791,65.1,2,6,pos_terminal,fashion,wallet,EC,45,12,0,0.029,0,17.57,0
1792,243.78,15,0,android,grocery,wallet,EC,118,7,0,0.161,0,29.98,0
1793,305.41,0,1,ios,pharmacy,ecommerce,EC,61,14,0,0.255,0,31.8,0
1794,192.86,4,3,ios,fashion,card_present,EC,56,10,0,0.622,0,13.38,0
1795,55.75,9,2,web,services,card_present,ES,36,14,0,0.271,0,45.35,0
1796,189.05,2,4,ios,services,card_present,EC,13,5,0,0.077,0,35.86,0
1797,188.81,10,2,android,electronics,card_present,EC,106,17,0,0.38,0,8.15,0
1798,217.92,5,4,web,grocery,ecommerce,PE,87,13,0,0.316,0,19.71,0
1799,156.3,2,0,ios,fuel,card_present,EC,48,20,0,0.209,0,8.95,0
1800,172.12,23,2,web,fuel,card_present,EC,116,9,0,0.244,0,68.1,0
1801,237.66,23,4,android,grocery,ecommerce,EC,22,20,0,0.542,0,63.45,0
1802,349.52,23,3,ios,travel,ecommerce,EC,94,14,0,0.096,0,0.51,0
1803,192.3,3,4,ios,electronics,card_present,EC,54,15,0,0.05,0,21.62,0
1804,176.77,9,4,android,grocery,ecommerce,EC,75,10,0,0.434,0,19.66,0
1805,264.14,7,2,web,fashion,card_present,EC,4,10,0,0.239,0,18.79,1
1806,52.77,7,2,pos_terminal,grocery,ecommerce,EC,73,10,0,0.629,0,1.49,0
1807,359.32,9,6,android,electronics,wallet,EC,82,12,0,0.322,0,15.78,0
1808,245.21,12,6,android,restaurant,ecommerce,CO,118,12,0,0.332,0,1.09,0
1809,253.24,11,0,android,electronics,wallet,US,41,11,0,0.492,0,23.28,0
1810,529.1,7,4,ios,fashion,card_present,EC,8,14,0,0.049,0,10.04,0
1811,51.44,23,3,web,fuel,card_present,EC,7,11,0,0.411,0,0.06,0
1812,50.58,23,0,web,pharmacy,ecommerce,EC,18,9,0,0.284,0,3.08,1
1813,305.4,7,4,ios,fashion,ecommerce,EC,36,16,0,0.535,0,7.95,0
1814,243.93,5,0,pos_terminal,restaurant,card_present,PE,100,16,0,0.234,0,17.57,0
1815,281.1,12,2,android,fashion,ecommerce,EC,23,8,0,0.382,0,19.03,0
1816,169.51,8,4,web,gaming,card_present,EC,17,9,0,0.285,0,29.21,0
1817,417.41,23,5,web,grocery,card_present,CO,3,11,0,0.424,0,16.17,0
1818,517.34,10,2,android,grocery,card_present,EC,46,13,0,0.305,0,2.95,0
1819,361.32,0,5,android,grocery,card_present,EC,73,6,0,0.397,0,13.34,0
1820,199.12,3,5,pos_terminal,grocery,ecommerce,EC,34,16,0,0.666,1,2.68,0
1821,45.44,1,3,ios,restaurant,ecommerce,EC,59,12,0,0.299,0,40.9,0
1822,453.94,9,1,web,services,ecommerce,EC,29,9,0,0.422,1,32.22,0
1823,651.95,7,4,android,restaurant,card_present,EC,96,11,0,0.762,0,14.43,0
1824,410.85,20,0,web,electronics,wallet,EC,3,13,0,0.42,0,10.43,0
1825,121.37,21,6,ios,pharmacy,card_present,EC,24,16,0,0.0,0,21.99,0
1826,420.57,3,2,ios,fashion,card_present,US,68,10,0,0.23,0,11.55,0
1827,488.34,22,5,android,restaurant,ecommerce,EC,101,8,0,0.133,0,12.31,0
1828,853.75,14,5,android,fashion,ecommerce,CO,48,10,0,0.516,0,12.83,0
1829,121.72,7,3,web,travel,ecommerce,EC,8,12,0,0.333,0,4.28,0
1830,204.67,9,6,ios,grocery,ecommerce,EC,66,9,1,0.541,0,33.95,0
1831,446.04,10,5,web,services,wallet,ES,32,12,0,0.46,0,21.61,0
1832,256.86,4,6,android,electronics,ecommerce,EC,36,10,0,0.459,0,54.28,0
1833,100.36,20,0,android,restaurant,card_present,EC,111,10,0,0.13,0,14.73,0
1834,341.82,0,3,web,grocery,ecommerce,CO,113,7,0,0.441,0,30.89,0
1835,389.75,1,6,ios,fashion,ecommerce,EC,31,13,0,0.596,0,17.06,0
1836,263.21,6,5,web,fuel,ecommerce,CO,71,8,0,0.09,0,26.54,0
1837,292.44,3,3,android,restaurant,card_present,EC,65,13,0,0.293,0,5.41,0
1838,199.46,1,0,ios,electronics,ecommerce,EC,116,13,0,0.414,0,10.37,0
1839,800.48,9,1,web,restaurant,ecommerce,US,114,4,0,0.368,0,10.89,0
1840,119.35,9,4,android,pharmacy,ecommerce,EC,42,13,0,0.609,0,16.6,0
1841,153.35,3,4,android,grocery,card_present,EC,3,14,0,0.481,0,2.48,0
1842,247.49,19,6,android,grocery,card_present,EC,0,4,0,0.423,0,39.31,0
1843,495.59,21,0,pos_terminal,travel,wallet,EC,0,10,0,0.497,0,47.57,0
1844,74.05,17,2,web,fashion,card_present,CO,94,14,0,0.488,0,1.28,0
1845,86.0,12,1,android,grocery,card_present,EC,89,13,0,0.357,0,17.22,0
1846,48.06,22,6,web,restaurant,ecommerce,US,100,8,1,0.286,0,21.63,0
1847,251.83,8,1,ios,restaurant,card_present,EC,16,10,0,0.528,0,22.12,0
1848,100.28,10,1,pos_terminal,electronics,card_present,EC,7,15,0,0.216,0,26.7,0
1849,180.36,0,2,ios,electronics,card_present,ES,20,10,0,0.337,0,22.23,0
1850,416.42,16,0,android,electronics,ecommerce,EC,75,10,0,0.142,1,24.38,0
1851,146.84,2,4,web,grocery,atm,EC,1,18,0,0.482,0,2.21,0
1852,295.19,15,3,pos_terminal,gaming,wallet,ES,79,13,0,0.572,0,37.75,0
1853,193.08,18,3,ios,grocery,ecommerce,EC,107,14,0,0.182,0,0.43,0
1854,420.01,5,6,ios,grocery,ecommerce,EC,17,11,0,0.322,0,53.35,0
1855,358.77,14,3,web,pharmacy,wallet,US,89,11,0,0.264,0,18.62,0
1856,141.04,7,2,android,fashion,wallet,EC,66,11,0,0.544,0,22.61,0
1857,214.36,9,2,web,pharmacy,card_present,EC,114,5,0,0.605,0,34.62,0
1858,565.43,12,5,web,travel,ecommerce,ES,29,8,0,0.264,0,9.0,0
1859,336.06,5,3,android,gaming,wallet,CO,27,14,0,0.0,0,17.59,0
1860,80.24,19,1,android,fashion,wallet,ES,1,19,0,0.558,0,24.81,0
1861,414.5,9,4,android,restaurant,wallet,EC,85,13,0,0.358,1,11.31,0
1862,103.02,11,5,pos_terminal,electronics,atm,EC,104,7,0,0.359,0,21.1,0
1863,759.45,19,1,web,fashion,card_present,ES,2,9,0,0.523,0,44.38,0
1864,556.61,5,3,ios,grocery,ecommerce,PE,59,9,0,0.284,0,1.98,0
1865,309.36,10,3,web,travel,card_present,EC,87,5,1,0.237,0,31.06,0
1866,278.21,23,1,web,fashion,ecommerce,EC,94,12,0,0.286,0,16.31,0
1867,207.55,9,0,pos_terminal,grocery,card_present,US,112,16,0,0.438,1,4.41,0
1868,422.17,2,5,ios,grocery,card_present,EC,87,15,1,0.508,0,16.53,0
1869,182.36,6,4,web,restaurant,ecommerce,EC,111,12,0,0.644,0,9.05,0
1870,296.2,22,4,android,fuel,ecommerce,EC,120,18,0,0.423,1,13.52,0
1871,492.81,18,2,android,restaurant,card_present,ES,112,11,0,0.324,0,42.68,0
1872,156.51,19,3,web,fuel,wallet,EC,52,16,0,0.51,0,11.3,0
1873,149.85,6,6,android,travel,card_present,CO,49,15,0,0.175,0,29.23,0
1874,94.36,20,1,android,fashion,ecommerce,EC,51,17,0,0.605,0,21.39,0
1875,104.69,9,4,android,fuel,wallet,EC,115,5,0,0.388,0,12.5,0
1876,56.82,19,0,ios,electronics,wallet,EC,34,15,0,0.309,0,17.33,0
1877,439.86,21,0,ios,restaurant,ecommerce,EC,91,15,0,0.176,0,36.33,0
1878,1042.85,4,6,pos_terminal,grocery,card_present,EC,75,8,0,0.463,0,1.13,0
1879,767.28,22,0,ios,travel,card_present,US,7,11,0,0.299,0,4.8,0
1880,66.8,15,4,ios,fuel,ecommerce,EC,58,11,0,0.333,0,13.74,0
1881,438.11,17,3,web,electronics,card_present,EC,23,15,0,0.049,0,16.83,0
1882,765.3,18,5,web,gaming,card_present,EC,88,15,0,0.272,0,16.18,1
1883,170.23,4,3,android,grocery,card_present,US,54,17,0,0.248,0,5.51,0
1884,266.07,17,4,web,electronics,card_present,EC,43,16,0,0.425,0,30.68,0
1885,49.22,5,6,web,restaurant,wallet,EC,7,12,0,0.302,0,13.92,0
1886,303.68,6,5,web,pharmacy,ecommerce,EC,15,12,0,0.0,0,15.17,0
1887,104.77,2,5,android,grocery,wallet,EC,92,14,0,0.275,0,27.03,0
1888,287.81,4,1,web,grocery,card_present,EC,104,13,0,0.088,0,1.55,0
1889,70.36,23,1,web,travel,wallet,ES,35,14,1,0.162,0,22.34,0
1890,378.75,7,3,android,fashion,atm,EC,100,14,0,0.531,1,30.38,0
1891,556.79,9,4,web,restaurant,ecommerce,EC,66,8,0,0.046,0,15.88,0
1892,131.11,11,4,android,pharmacy,card_present,EC,42,16,0,0.403,0,54.35,0
1893,98.8,17,5,android,electronics,card_present,EC,54,13,0,0.259,0,3.24,0
1894,43.72,13,0,android,grocery,wallet,EC,83,14,0,0.224,0,23.28,0
1895,198.24,12,1,android,restaurant,ecommerce,EC,110,14,0,0.174,0,48.63,0
1896,154.06,20,1,android,restaurant,card_present,EC,59,19,0,0.408,0,21.33,0
1897,70.94,11,3,pos_terminal,travel,card_present,EC,41,15,0,0.428,0,15.21,0
1898,352.48,18,4,android,pharmacy,wallet,EC,92,15,0,0.039,0,2.17,0
1899,171.16,21,0,android,pharmacy,atm,EC,63,11,1,0.557,0,13.97,0
1900,103.75,16,6,web,grocery,card_present,EC,47,16,0,0.136,1,29.52,0
1901,157.42,0,2,web,pharmacy,ecommerce,US,55,13,0,0.42,0,90.64,0
1902,578.03,6,4,web,restaurant,wallet,CO,64,13,0,0.137,0,3.13,0
1903,397.4,14,5,web,pharmacy,ecommerce,EC,16,12,0,0.267,0,27.18,0
1904,221.09,11,0,web,restaurant,ecommerce,EC,6,8,0,0.12,0,49.32,0
1905,402.57,6,6,web,gaming,wallet,ES,80,13,0,0.255,0,19.33,0
1906,96.92,8,6,ios,pharmacy,wallet,EC,21,5,0,0.314,0,18.69,0
1907,251.76,1,6,ios,fashion,ecommerce,EC,64,12,0,0.143,1,14.57,0
1908,276.01,5,0,web,restaurant,ecommerce,EC,94,11,0,0.407,1,33.94,0
1909,168.46,18,2,ios,restaurant,wallet,EC,26,18,0,0.43,0,3.73,0
1910,347.57,0,1,android,travel,ecommerce,CO,46,8,0,0.837,0,53.92,1
1911,131.4,20,3,ios,grocery,card_present,US,118,11,1,0.517,0,23.28,0
1912,368.87,8,6,ios,grocery,ecommerce,EC,4,18,0,0.562,0,8.6,0
1913,381.49,19,5,android,fashion,ecommerce,ES,91,7,0,0.032,0,58.34,0
1914,23.78,6,5,web,travel,atm,EC,20,16,0,0.0,0,7.64,0
1915,635.77,19,2,web,restaurant,ecommerce,US,109,19,0,0.297,0,10.34,0
1916,21.42,13,6,android,travel,card_present,EC,49,15,0,0.672,0,21.73,0
1917,149.87,20,6,ios,grocery,card_present,US,0,10,0,0.795,0,0.28,0
1918,557.17,1,5,android,pharmacy,wallet,US,86,14,0,0.226,0,55.9,0
1919,190.33,19,5,ios,fuel,ecommerce,EC,17,9,0,0.244,0,22.01,0
1920,75.92,6,4,android,pharmacy,card_present,EC,43,7,0,0.448,1,63.42,0
1921,102.27,8,0,pos_terminal,gaming,card_present,EC,60,8,0,0.315,0,20.2,0
1922,557.86,1,1,android,pharmacy,card_present,EC,90,16,0,0.319,0,48.59,0
1923,52.74,22,5,web,restaurant,card_present,ES,50,12,0,0.464,0,13.73,0
1924,605.33,15,2,android,fashion,card_present,EC,103,10,0,0.839,0,10.62,0
1925,234.75,23,1,web,restaurant,ecommerce,EC,58,11,0,0.585,0,7.78,0
1926,94.51,13,6,android,electronics,ecommerce,EC,41,13,0,0.686,0,1.68,0
1927,153.87,3,3,web,gaming,card_present,EC,40,6,0,0.018,0,17.26,0
1928,108.72,8,6,pos_terminal,restaurant,ecommerce,EC,96,9,0,0.543,0,15.87,0
1929,490.57,10,1,pos_terminal,restaurant,ecommerce,EC,80,14,0,0.179,0,42.24,0
1930,440.77,3,2,web,restaurant,card_present,CO,15,20,0,0.652,0,23.68,0
1931,62.01,22,2,ios,fuel,card_present,EC,90,13,0,0.594,0,7.65,0
1932,177.63,22,2,ios,fuel,ecommerce,CO,50,9,0,0.459,0,15.33,0
1933,122.98,13,3,pos_terminal,grocery,ecommerce,EC,42,9,0,0.216,0,4.44,0
1934,690.48,14,2,web,fashion,card_present,EC,11,11,0,0.263,0,31.09,0
1935,83.3,16,5,ios,services,ecommerce,EC,120,11,0,0.277,0,12.77,0
1936,885.34,16,2,ios,fuel,wallet,EC,6,13,0,0.487,0,7.5,0
1937,238.88,1,3,android,grocery,card_present,CO,120,8,0,0.423,0,3.18,0
1938,96.84,12,6,ios,fashion,ecommerce,EC,7,16,0,0.606,0,28.19,0
1939,142.7,18,3,ios,travel,card_present,EC,61,11,0,0.64,0,26.01,0
1940,129.19,19,0,web,services,card_present,US,12,16,0,0.198,1,2.0,0
1941,88.49,14,0,android,services,ecommerce,EC,59,13,0,0.436,0,11.92,1
1942,264.66,21,3,android,grocery,ecommerce,EC,101,16,0,0.433,0,30.87,0
1943,91.86,14,4,android,electronics,wallet,EC,71,9,0,0.333,0,16.73,0
1944,42.88,9,6,android,grocery,card_present,EC,65,9,0,0.52,0,3.54,0
1945,181.06,10,0,web,grocery,ecommerce,EC,14,13,0,0.438,1,16.55,0
1946,57.99,16,3,android,fashion,card_present,EC,114,8,0,0.247,0,4.9,0
1947,134.4,21,2,pos_terminal,restaurant,wallet,EC,45,5,0,0.324,0,21.8,0
1948,118.55,5,3,android,pharmacy,ecommerce,EC,65,17,0,0.287,0,54.17,0
1949,122.19,7,3,web,grocery,wallet,EC,108,12,0,0.219,0,6.7,0
1950,1216.04,15,2,android,electronics,ecommerce,PE,76,5,1,0.335,1,8.82,1
1951,256.65,18,0,web,restaurant,card_present,EC,88,6,0,0.117,0,65.93,0
1952,298.53,9,0,web,fashion,ecommerce,EC,22,22,0,0.435,0,2.7,0
1953,59.23,15,3,android,electronics,wallet,EC,55,16,0,0.603,0,7.85,0
1954,145.39,0,1,ios,grocery,card_present,EC,65,10,1,0.359,0,1.82,0
1955,291.44,7,2,web,fuel,card_present,EC,21,8,0,0.52,0,0.57,0
1956,108.09,22,0,android,electronics,ecommerce,EC,46,16,0,0.378,0,43.76,0
1957,507.27,13,0,ios,fuel,ecommerce,PE,100,11,0,0.166,0,29.84,0
1958,93.73,20,0,ios,gaming,card_present,EC,112,7,0,0.711,0,26.86,0
1959,195.1,5,2,web,electronics,card_present,EC,99,12,0,0.0,0,11.73,0
1960,153.51,6,1,ios,fuel,card_present,EC,113,10,0,0.352,0,1.92,0
1961,279.79,23,1,web,pharmacy,ecommerce,EC,120,15,0,0.212,0,3.6,0
1962,146.96,23,2,pos_terminal,restaurant,wallet,EC,24,12,0,0.635,0,5.73,0
1963,197.53,21,2,web,fashion,ecommerce,EC,103,14,0,0.389,0,14.2,0
1964,203.1,7,0,android,electronics,card_present,CO,75,16,0,0.81,0,0.72,0
1965,136.33,19,0,android,pharmacy,card_present,EC,103,12,0,0.356,0,10.36,0
1966,361.64,11,6,ios,fashion,wallet,EC,77,16,0,0.213,0,7.43,0
1967,296.87,20,4,ios,pharmacy,atm,EC,15,23,0,0.042,0,66.55,0
1968,228.54,20,0,android,pharmacy,ecommerce,EC,68,12,0,0.549,0,37.23,0
1969,173.85,10,1,ios,pharmacy,ecommerce,PE,92,13,0,0.2,0,24.21,0
1970,463.97,7,2,pos_terminal,pharmacy,wallet,EC,15,9,0,0.274,0,0.9,0
1971,203.14,23,6,web,gaming,ecommerce,PE,61,18,0,0.571,0,32.54,0
1972,191.95,10,6,android,gaming,card_present,ES,79,14,0,0.54,0,19.48,0
1973,266.76,10,5,ios,travel,card_present,EC,56,11,0,0.24,0,14.98,0
1974,953.23,15,0,web,electronics,card_present,PE,96,7,0,0.268,0,1.33,0
1975,83.96,22,3,android,grocery,card_present,PE,15,19,0,0.034,0,18.86,0
1976,454.17,3,3,android,fashion,card_present,EC,41,17,0,0.0,0,54.09,0
1977,53.95,23,4,pos_terminal,electronics,card_present,PE,115,18,0,0.487,0,14.02,0
1978,291.9,10,5,web,pharmacy,ecommerce,EC,62,12,1,0.507,0,5.41,0
1979,864.93,0,2,web,pharmacy,ecommerce,EC,21,9,0,0.414,0,14.48,0
1980,362.68,7,3,web,fashion,ecommerce,EC,14,16,0,0.384,0,13.09,0
1981,281.21,11,1,web,pharmacy,ecommerce,ES,71,17,0,0.223,0,1.68,0
1982,156.68,16,1,web,restaurant,wallet,EC,112,17,0,0.614,0,6.53,0
1983,251.49,13,2,ios,restaurant,card_present,EC,5,12,0,0.029,0,31.83,0
1984,200.52,3,5,android,pharmacy,atm,EC,13,15,0,0.266,0,42.13,0
1985,130.82,11,3,android,pharmacy,card_present,CO,45,15,0,0.379,0,68.65,1
1986,194.55,5,4,ios,pharmacy,ecommerce,US,25,12,0,0.35,0,23.46,0
1987,287.52,6,4,android,restaurant,ecommerce,EC,14,11,0,0.35,0,14.92,0
1988,132.8,17,2,web,fashion,ecommerce,CO,36,9,0,0.257,0,34.54,0
1989,128.71,19,6,ios,fashion,wallet,EC,77,10,0,0.447,0,10.7,0
1990,82.63,3,0,pos_terminal,fuel,ecommerce,CO,99,12,0,0.131,1,28.06,0
1991,335.35,14,6,ios,gaming,card_present,EC,37,10,0,0.324,0,37.97,0
1992,379.5,10,0,ios,fuel,ecommerce,EC,84,16,0,0.428,0,37.61,0
1993,295.28,8,2,android,pharmacy,ecommerce,EC,99,13,0,0.29,0,53.68,0
1994,530.98,17,5,android,electronics,card_present,EC,0,11,0,0.351,0,2.96,0
1995,263.19,5,4,ios,fashion,card_present,EC,103,14,0,0.389,0,0.31,0
1996,335.69,18,2,android,fuel,wallet,EC,22,22,0,0.033,1,6.62,0
1997,312.83,9,6,web,pharmacy,card_present,US,82,14,0,0.05,0,15.89,0
1998,228.0,2,0,android,travel,atm,EC,90,14,0,0.374,0,25.46,0
1999,160.44,19,4,pos_terminal,grocery,wallet,EC,102,10,0,0.24,0,28.88,0
2000,1442.17,20,3,ios,gaming,wallet,US,48,11,0,0.251,1,26.04,0
2001,170.89,13,1,ios,grocery,ecommerce,EC,79,9,0,0.452,0,15.73,0
2002,144.01,17,6,pos_terminal,travel,wallet,EC,3,13,0,0.172,0,37.15,0
2003,347.16,3,5,web,travel,card_present,EC,54,13,0,0.0,0,26.38,0
2004,300.09,8,0,android,services,ecommerce,EC,116,19,0,0.648,0,3.06,0
2005,79.74,8,0,android,grocery,ecommerce,EC,19,15,0,0.568,0,61.75,0
2006,602.28,18,0,android,restaurant,card_present,PE,18,6,0,0.565,0,3.73,0
2007,227.52,8,2,web,electronics,ecommerce,EC,84,15,0,0.148,0,12.98,0
2008,100.87,17,2,web,fashion,ecommerce,EC,61,12,0,0.336,0,13.18,1
2009,634.99,7,5,web,fashion,card_present,EC,55,10,0,0.122,0,7.52,0
2010,404.69,14,4,android,fashion,atm,ES,30,10,0,0.339,0,1.42,0
2011,89.21,5,0,android,gaming,ecommerce,US,20,10,0,0.287,0,9.17,0
2012,1016.71,13,3,android,fuel,ecommerce,EC,89,8,0,0.156,1,13.82,0
2013,415.56,1,5,pos_terminal,gaming,wallet,US,43,9,0,0.441,0,22.87,0
2014,243.33,17,6,pos_terminal,pharmacy,atm,EC,93,10,0,0.303,0,39.21,0
2015,875.47,0,2,ios,fashion,ecommerce,EC,53,10,0,0.66,1,19.28,0
2016,278.67,23,0,ios,grocery,atm,EC,48,11,0,0.365,0,10.47,0
2017,239.88,20,1,web,electronics,ecommerce,CO,27,12,0,0.0,0,31.72,0
2018,144.65,13,2,ios,fashion,card_present,EC,79,11,0,0.024,0,7.28,0
2019,390.75,21,3,pos_terminal,grocery,ecommerce,EC,34,15,0,0.727,0,29.9,0
2020,359.2,19,2,web,grocery,card_present,EC,109,12,0,0.285,0,38.96,0
2021,248.22,3,0,web,grocery,ecommerce,EC,49,12,2,0.393,0,21.86,0
2022,130.4,17,2,web,fashion,card_present,ES,98,12,0,0.352,1,0.39,0
2023,272.2,9,2,android,grocery,card_present,EC,56,13,0,0.605,0,44.88,0
2024,232.0,20,3,android,electronics,card_present,CO,50,13,0,0.007,0,5.31,0
2025,84.42,20,0,web,travel,card_present,EC,54,15,0,0.589,0,5.31,0
2026,75.58,22,5,android,grocery,ecommerce,EC,53,16,0,0.577,0,24.87,0
2027,385.56,10,2,android,grocery,card_present,EC,57,7,0,0.351,0,4.46,0
2028,30.6,4,2,web,fuel,wallet,CO,107,13,0,0.424,0,6.4,0
2029,289.14,3,6,android,gaming,card_present,EC,85,19,0,0.283,0,2.66,0
2030,167.36,3,5,web,fashion,ecommerce,EC,4,6,0,0.047,0,7.48,0
2031,698.67,23,0,web,travel,ecommerce,EC,7,15,0,0.454,0,16.92,0
2032,165.31,14,1,android,electronics,ecommerce,EC,2,14,0,0.394,0,37.32,0
2033,415.79,8,0,android,travel,card_present,EC,83,11,1,0.398,0,9.55,0
2034,178.58,10,3,android,grocery,wallet,EC,24,12,0,0.437,0,32.12,0
2035,268.7,4,2,android,fashion,card_present,US,46,7,0,0.241,0,1.84,0
2036,442.33,13,2,android,travel,card_present,CO,100,8,0,0.619,0,20.45,0
2037,169.45,10,3,web,electronics,ecommerce,EC,15,13,0,0.351,0,3.81,0
2038,544.48,19,3,pos_terminal,pharmacy,card_present,EC,18,10,0,0.448,0,29.57,0
2039,110.79,0,0,android,fashion,ecommerce,EC,9,12,0,0.301,0,20.69,0
2040,310.52,22,0,ios,grocery,card_present,EC,34,12,0,0.539,0,41.9,0
2041,513.22,1,5,ios,fuel,ecommerce,EC,10,18,0,0.369,0,41.95,0
2042,415.97,10,6,ios,grocery,card_present,EC,76,17,0,0.335,0,18.24,0
2043,1136.54,8,5,pos_terminal,grocery,ecommerce,EC,89,13,0,0.567,0,2.23,0
2044,133.2,17,6,android,fashion,ecommerce,EC,22,9,0,0.04,0,0.26,0
2045,81.39,15,3,pos_terminal,pharmacy,wallet,CO,63,19,0,0.3,0,40.12,0
2046,110.73,4,5,android,services,card_present,EC,36,17,0,0.24,0,17.44,0
2047,416.11,11,6,ios,restaurant,ecommerce,CO,9,9,0,0.417,0,28.28,0
2048,365.37,12,6,pos_terminal,gaming,ecommerce,EC,56,9,0,0.407,0,5.0,0
2049,266.24,11,1,web,restaurant,card_present,EC,84,12,0,0.348,0,10.62,0
2050,99.9,0,1,web,grocery,ecommerce,EC,27,13,0,0.221,1,15.51,0
2051,453.08,4,2,android,restaurant,ecommerce,EC,95,14,0,0.346,0,41.87,0
2052,92.1,12,3,ios,fuel,card_present,EC,120,19,0,0.408,0,39.27,0
2053,620.02,6,6,android,grocery,ecommerce,PE,6,12,0,0.318,0,32.72,0
2054,2412.78,13,2,ios,fashion,ecommerce,US,19,18,0,0.549,0,62.5,0
2055,328.9,3,5,android,grocery,card_present,EC,35,14,1,0.46,0,35.11,0
2056,391.14,17,6,web,fashion,ecommerce,EC,102,7,0,0.353,0,40.92,0
2057,165.39,4,6,ios,restaurant,ecommerce,US,17,12,0,0.0,0,14.18,0
2058,57.65,15,1,android,fuel,wallet,EC,56,12,0,0.311,1,3.33,0
2059,151.47,20,1,web,fashion,ecommerce,EC,65,15,0,0.463,0,40.37,0
2060,102.34,8,1,android,grocery,card_present,EC,15,11,0,0.3,0,12.53,0
2061,77.09,3,5,ios,travel,ecommerce,EC,5,13,0,0.405,0,22.59,1
2062,973.09,0,4,web,grocery,card_present,EC,14,12,0,0.31,0,3.2,0
2063,305.17,8,2,ios,grocery,wallet,US,6,10,0,0.392,0,20.48,0
2064,332.4,2,0,web,fuel,ecommerce,EC,60,14,0,0.602,0,18.7,1
2065,191.59,21,3,web,restaurant,card_present,EC,113,10,0,0.492,0,16.07,0
2066,213.64,23,5,web,travel,ecommerce,EC,42,21,0,0.117,0,11.56,0
2067,530.72,23,3,pos_terminal,grocery,card_present,EC,31,11,0,0.052,1,25.31,0
2068,239.06,22,1,android,gaming,card_present,CO,28,13,0,0.43,0,29.32,0
2069,375.08,14,4,ios,pharmacy,ecommerce,CO,118,10,0,0.56,0,22.97,0
2070,209.72,7,4,web,pharmacy,ecommerce,EC,116,15,1,0.051,0,10.87,0
2071,186.58,10,4,ios,grocery,card_present,EC,78,15,0,0.312,0,1.55,0
2072,79.6,6,6,android,grocery,card_present,EC,56,10,0,0.777,0,16.85,0
2073,50.42,20,2,android,travel,card_present,CO,19,8,0,0.302,0,1.6,0
2074,199.01,10,4,web,electronics,ecommerce,CO,112,16,0,0.805,0,43.88,0
2075,256.67,9,5,web,fashion,ecommerce,EC,0,12,0,0.202,0,10.29,0
2076,87.68,16,1,web,fuel,wallet,EC,19,11,0,0.234,0,36.66,0
2077,238.65,8,1,web,services,card_present,CO,82,13,0,0.223,0,11.8,0
2078,256.1,8,0,ios,restaurant,ecommerce,EC,22,16,0,0.12,0,4.98,0
2079,43.72,5,2,web,grocery,card_present,CO,13,11,0,0.046,0,3.37,0
2080,117.98,1,0,android,grocery,wallet,EC,72,14,0,0.31,0,21.84,0
2081,339.81,0,5,pos_terminal,electronics,ecommerce,US,3,6,0,0.376,0,17.62,0
2082,334.36,9,0,web,grocery,card_present,EC,32,12,0,0.221,0,30.72,0
2083,97.48,23,4,web,grocery,ecommerce,EC,77,14,0,0.264,0,3.64,0
2084,278.48,6,4,web,grocery,wallet,CO,22,12,0,0.61,0,26.03,0
2085,555.86,15,6,web,electronics,card_present,EC,91,10,0,0.525,0,8.24,0
2086,456.8,7,2,android,grocery,card_present,CO,11,16,0,0.303,0,18.64,0
2087,227.32,7,2,pos_terminal,gaming,ecommerce,EC,74,14,0,0.427,0,4.18,0
2088,168.71,3,1,android,travel,card_present,EC,9,11,0,0.055,0,31.82,0
2089,148.28,13,3,web,pharmacy,card_present,EC,88,10,0,0.399,0,33.3,0
2090,356.68,15,1,ios,restaurant,card_present,US,91,8,0,0.339,0,28.23,0
